province_name,city_name,district_name,school_name,stage,status,lat,long,province_area,total_population,total_education_age_population,has_valid_coord
KALIMANTAN BARAT,Kab. Sanggau,Kec. Meliau,SD NEGERI 10 RAMBAI,SD,N,-0.1206,110.2813,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Toba,SMP NEGERI 3 SATAP TOBA,SMP,N,-0.3985,110.1175,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Tayan Hulu,SD NEGERI 28 BEDUAI MANSAI,SD,N,0.2974,110.3669,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Balai,SD NEGERI 09 MAKKAWING,SD,N,0.0531,110.0797,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Tayan Hulu,SD NEGERI 18 ENSIBO,SD,N,0.3061,110.1914,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Bonti,SMP PGRI 01 NYARUDA DAROK,SMP,S,0.2655,110.6437,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Kapuas,SD NEGERI 62 ENTAKAI I,SD,N,0.206,110.6949,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Sekayam,SD NEGERI 28 ENTABAI,SD,N,0.796365,110.413043,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Meliau,SD NEGERI 35 SENGKUANG DAUK,SD,N,-0.141117,110.368853,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Kapuas,SD NEGERI 22 PENYALADI,SD,N,0.079465,110.671325,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Tayan Hulu,SD NEGERI 02 BINJAI,SD,N,0.1122,110.2281,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Tayan Hilir,SD NEGERI 02 TAYAN HILIR,SD,N,-0.0367,110.1094,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Bonti,SD NEGERI 10 BANTAI,SD,N,0.5033,110.5848,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Meliau,SD NEGERI 20 SUNGAI GALING,SD,N,-0.1626,110.424,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Kapuas,SD NEGERI 52 TOKANG SEKAYAM,SD,N,0.257405,110.5919383,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Jangkang,SD NEGERI 11 SAPE,SD,N,0.3407,110.9307,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Noyan,SD NEGERI 04 SEMONGAN,SD,N,0.7294,110.6601,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sanggau,Kec. Kapuas,SMP NEGERI 13 SATAP SANGGAU,SMP,N,-0.1372,110.7236,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SD NEGERI 21 SKPI SP 6 NOBAL,SD,N,-0.2413,111.5268,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 11 ANDONG,SD,N,-0.4326,111.092,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Binjai Hulu,SD NEGERI 02 SP DE MENSIKU,SD,N,0.17609,111.4840317,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SD NEGERI 22 PENJERNANG,SD,N,-0.3424,111.4126,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SD NEGERI 21 SKPG SP 2 EMPARU,SD,N,0.0812,111.8062,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 14 JELEMUK,SD,N,0.6309,111.2821,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SD NEGERI 06 RENTONG,SD,N,0.9147,111.1215,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SMP NEGERI 8 SEPAUK,SMP,N,-0.2691,111.2075,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SMAS KARYA KASIH MERAKAI,SMA,S,0.6891,111.5146,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI 27 DEME,SD,N,-0.1238,113.1463,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 18 MENTAYOI,SD,N,-0.3946,112.603,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 28 TANJUNG MULIA,SD,N,0.1047,111.4383,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 14 MENGKURAI,SD,N,0.0905967,111.4535316,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SMKN 1 SEPAUK,SMK,N,-0.0316,111.2304,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMKN 1 SINTANG,SMK,N,0.0401233,111.46756,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SD NEGERI 01 SUNGAI UKOI,SD,N,-0.0295683,111.4443283,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SD NEGERI 13 SKPG. SP.7 SEPAN LEBANG,SD,N,0.1787,111.8323,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 29 NAGKAK LESTARI,SD,N,-0.0822,112.1894,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 24 MENILAU,SD,N,0.7948,111.4864,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Binjai Hulu,SD NEGERI 07 TELAGA II,SD,N,0.205125,111.395675,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SD NEGERI 01 TEMPUNAK,SD,N,0.054,111.4106,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 07 TANJUNG LALAU,SD,N,-0.2067,112.1384,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMAN 2 SINTANG,SMA,N,0.0683,111.4783,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SMAN 1 SEPAUK,SMA,N,0.0072,111.2434,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI 10 MENANTAK,SD,N,-0.207,112.9837,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 20 SEI AREH,SD,N,0.6979,111.6642,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI 11 BUNTUT SABON,SD,N,-0.4014,112.9299,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 22 SP 5 SKPH MANIS RAYA,SD,N,-0.1238,111.2226,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 40 LEPAT BETUNG,SD,N,-0.2935,111.2061,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 19 BETUNG,SD,N,0.6261,111.5893,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SMKN 1 KETUNGAU TENGAH,SMK,N,0.8947,111.6067,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 09 SEPUTAU TIGA,SD,N,0.6004,111.4248,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SD NEGERI 31 KARIA BARU,SD,N,0.468186,111.539728,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 39 MENGERAT,SD,N,0.898419,111.502316,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 25 BEGORI,SD,N,-0.1575,111.4076,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 47 SINAR KASIH,SD,N,-0.4271,111.1475,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMP NEGERI 4 SINTANG,SMP,N,0.0881566,111.5060166,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SD NEGERI 14 KEDANGRAN,SD,N,0.8288,111.0983,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMKS KARTINI SINTANG,SMK,S,0.0790517,111.4844833,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 18 LUBUK KEDANG,SD,N,0.9072,111.3928,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SMP NEGERI 1 AMBALAU,SMP,N,-0.2163,112.7135,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SMP NEGERI 1 KAYAN HILIR,SMP,N,-0.1102,111.9196,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 10 SINTANG,SD,N,0.1381,111.4163,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SD NEGERI 17 SP 1 NOBAL,SD,N,-0.0903,111.6058,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SD NEGERI 25 GURUNG PENINGKAH,SD,N,0.0931,112.0217,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD NEGERI 25 SP C SERANGAS,SD,N,0.3749,111.3969,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 09 BATU KETEBUNG,SD,N,0.0723,111.7899,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SD NEGERI 23 SUNGAI BERIS,SD,N,-0.2413,111.5611,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMP NEGERI 5 SINTANG,SMP,N,-0.0678,112.0349,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SD NEGERI 01 NANGA DEDAI,SD,N,-0.0303,111.7139,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD NEGERI 26 SP D SERANGAS,SD,N,0.3138,111.3114,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 20 NAMBOK,SD,N,0.0508583,111.47502,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 18 NANGA TORAN,SD,N,-0.0393,112.1203,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SD NEGERI 07 BAYA BETUNG,SD,N,-0.1737683,111.5662217,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SD NEGERI 04 MELINGKAT,SD,N,0.0095,112.0141,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 05 SEKUBANG,SD,N,-0.2,111.1928,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 18 SP V SKPC PAOH,SD,N,0.2689,111.3026,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SD NEGERI 09 ENGKARAS,SD,N,0.2332,111.6672,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SMP NEGERI 4 AMBALAU,SMP,N,-0.0905,112.7182,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SD NEGERI 06 SUNGAI PUKAT,SD,N,0.136,111.853,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI 03 KEMANGAI,SD,N,-0.143,112.6773,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 06 ENSABANG,SD,N,0.1656,111.3564,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SD NEGERI 23 LUNDANG,SD,N,-0.0477,111.6541,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 04 SIRANG SETAMBANG,SD,N,-0.233,111.159,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Binjai Hulu,SD NEGERI 11 SANDUNG,SD,N,0.1417517,111.4968267,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SD NEGERI 26 PENJERNANG HULU,SD,N,-0.186518,111.588363,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 26 MERAKO,SD,N,-0.3346,111.561,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SMP NEGERI 7 SATAP TEMPUNAK,SMP,N,-0.1366,111.466,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 04 SINTANG,SD,N,0.0835983,111.4813983,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 26 NANGA TAMPANG,SD,N,0.0376,112.1667,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SMP NEGERI 4 TEMPUNAK,SMP,N,-0.222,111.4238,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 02 NANGA BELOH,SD,N,0.7197,111.3226,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SMP NEGERI 7 SATU ATAP KETUNGAU HULU,SMP,N,,,147307,5541376.0,1880198,False
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 11 NANGA NALAI,SD,N,-0.1763,111.4501,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 26 SUNGAI RAYA,SD,N,0.109,111.252,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 16 PAOH KECAMATAN SEPAUK,SD,N,0.0076,111.2228,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SD NEGERI 20 SKP G SP 1 EMPARU,SD,N,0.0838,111.8249,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SMA NEGERI 3 TEMPUNAK,SMA,N,,,147307,5541376.0,1880198,False
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SD NEGERI 11 SP IV PAOH,SD,N,-0.1693,111.3455,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SD NEGERI 27 PAUH DESA,SD,N,-0.0107,111.9432,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMP PANCA SETYA 2 SINTANG,SMP,S,0.07453,111.4833167,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SD NEGERI 20 BINJAI,SD,N,0.7917,111.158,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SMP NEGERI 3 KETUNGAU HILIR,SMP,N,0.2801,111.4817,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 15 KEDEMBAK,SD,N,0.7896,111.4044,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 11 TERTUNG,SD,N,0.0356,111.5807,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMP NEGERI 2 SINTANG,SMP,N,0.0690133,111.4790817,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 21 MENALUK,SD,N,-0.1583,112.2614,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SMP NEGERI 6 SATU ATAP SERAWAI,SMP,N,-0.3459,112.3758,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SD NEGERI 15 ENGKARANGAN,SD,N,-0.1158,112.0022,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 23 MENYUMBUNG,SD,N,0.0868,111.5041,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SMP NEGERI 3 KELAM PERMAI,SMP,N,0.174,111.7919,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 01 SERAWAI,SD,N,-0.3283,112.4348,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 17 SEGUNTUNG,SD,N,0.6935,111.4831,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SD NEGERI 19 KEBAH,SD,N,-0.1182,111.5937,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 30 SILIT,SD,N,-0.4532,111.2342,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Binjai Hulu,SD NEGERI 04 SPF MENSIKU BINJAI HULU,SD,N,0.2030383,111.4319967,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SMA JOSEPH KHATULISTIWA,SMA,S,-0.0152067,111.44903,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SMP NEGERI 9 SEPAUK SATU ATAP,SMP,N,-0.1884,111.2186,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 10 BEDAHA,SD,N,0.0529,111.8154,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SMAN 1 SEI TEBELIAN,SMA,N,-0.04248,111.4800317,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 16 EMPONYANG,SD,N,-0.133,112.0204,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI 25 LEDAN,SD,N,0.0476,112.5702,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SD NEGERI 28 MENGKIRAI,SD,N,0.0753,111.7363,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Binjai Hulu,SMAN 1 BINJAI HULU,SMA,N,0.2025766,111.4311333,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SD NEGERI 11 SEPADIT,SD,N,0.8151,110.9508,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SD NEGERI 17 NANGA JETAK,SD,N,0.0115,111.6928,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMP LADANG MEKAR SINTANG,SMP,S,0.0604,111.4856,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 23 NANGA TORAH,SD,N,0.0379,112.3191,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SMP NEGERI 2 KAYAN HILIR,SMP,N,0.0259,111.9287,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SD NEGERI 27 SUNGAI BELATUK,SD,N,-0.167812,111.360152,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD NEGERI 06 SETAPANG,SD,N,0.439,111.4293,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 15 LEMOYU,SD,N,0.1216,111.6172,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 09 SEMADAI,SD,N,-0.1475,112.12,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SD NEGERI 08 BONET ENGKABANG,SD,N,-0.2031,111.5728,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SD NEGERI 03 MAKONG,SD,N,-0.0398,111.3424,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 08 SINTANG,SD,N,0.0708466,111.4932566,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SD NEGERI 16 BULUH JEGARA,SD,N,0.0063,111.9711,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SMP NEGERI 4 SERAWAI SATU ATAP,SMP,N,-0.3169,112.411,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SMAS BORNEO SEPAUK,SMA,S,-0.019,111.1707,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 36 MUNGGUK KUBU,SD,N,0.8603,111.3857,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI 12 BUNTUT PURUN,SD,N,-0.4542,112.8771,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI 06 TANJUNG ANDAN,SD,N,0.0469,112.501,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Binjai Hulu,SD NEGERI 03 MENSIKU,SD,N,0.20147,111.5011667,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI 29 REBUNGAI,SD,N,-0.0461,112.7469,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SD NEGERI 01 SENANING,SD,N,0.9127,110.9386,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMA GRACIA INDAH,SMA,S,0.0373483,111.4660367,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SD NEGERI 23 SEJELU,SD,N,0.8498,111.2716,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI 17 MENTOMOI,SD,N,-0.314,113.1331,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 24 SEGULANG,SD,N,-0.0187,112.7472,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD NEGERI 36 SEPAN KEMANTAN,SD,N,0.292351,111.528504,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD NEGERI 19 KENAYAN,SD,N,0.3534,111.3167,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 37 SEMUDIK,SD,N,0.64402,111.300293,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SD NEGERI 16 SUNGAI JELAWAI,SD,N,0.176375,111.741751,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SD NEGERI 04 BENGKUANG,SD,N,0.153,111.915,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SMAN 1 KETUNGAU TENGAH,SMA,N,0.7059,111.4496,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 40 SEPUTAU I,SD,N,0.5814,111.3247,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 09 SINTANG,SD,N,0.079765,111.481695,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMP 17 AGUSTUS,SMP,S,0.0724317,111.5000716,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SMP NEGERI 2 KETUNGAU TENGAH,SMP,N,0.6687,111.4228,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SD NEGERI 17 LANJING,SD,N,0.1617717,111.7866533,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SMP NEGERI 3 SUNGAI TEBELIAN,SMP,N,-0.0288217,111.4512533,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 24 TOPAN,SD,N,-0.033,112.1523,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SMP NEGERI 5 DEDAI,SMP,N,0.0544,111.5069,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 20 RIAM MUNTIK,SD,N,0.042,112.407,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 39 TANJUNG RIA,SD,N,0.0467,111.247,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SMP NEGERI 4 KAYAN HILIR,SMP,N,-0.1121,111.934,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMP IT ROBBANI,SMP,S,0.0706533,111.4993417,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SD NEGERI 22 EMPUNAK,SD,N,0.8362,111.0159,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 13 ENTOGONG,SD,N,-0.186,113.1913,147307,5541376.0,1880198,True
