date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id,station_name,region_name,province_name,latitude,longitude,year,month,month_name,year_month,is_dry_season,season,is_dry_day,is_extreme_heat,is_low_humidity,fire_danger_day
2020-08-08,,,28.1,80.0,0.0,6.3,5.0,190.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),1,0,0,0
2020-08-09,24.1,31.4,26.8,86.0,,7.0,3.0,230.0,2.0,SE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),0,0,0,0
2020-08-10,23.4,32.8,27.3,82.0,0.7,2.1,5.0,20.0,2.0,NE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),1,0,0,0
2020-08-11,21.7,31.6,26.3,80.0,10.7,6.5,7.0,360.0,2.0,SW,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),0,0,0,0
2020-08-12,21.7,30.5,24.9,88.0,53.4,5.6,3.0,320.0,1.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),0,0,0,0
2020-08-13,21.9,33.9,27.8,77.0,5.9,2.5,4.0,190.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),0,0,0,0
2020-08-14,24.7,33.5,28.0,79.0,,7.2,4.0,260.0,2.0,SE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),0,0,0,0
2020-08-15,23.4,31.2,26.4,85.0,1.2,5.7,5.0,10.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),1,0,0,0
2020-08-16,22.7,31.4,26.3,83.0,1.0,2.9,3.0,80.0,2.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),1,0,0,0
2020-08-17,23.7,32.9,28.1,78.0,,5.4,5.0,180.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),0,0,0,0
2020-08-18,,33.8,28.0,76.0,,6.9,5.0,160.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),0,0,0,0
2020-08-19,21.1,33.0,26.5,76.0,,8.0,3.0,190.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),0,0,0,0
2020-08-20,22.4,33.6,27.1,76.0,0.0,7.0,3.0,160.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),1,0,0,1
2020-08-21,23.9,34.0,28.2,80.0,,6.4,5.0,90.0,2.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),0,1,0,0
2020-08-22,24.0,34.6,28.1,78.0,,7.1,5.0,170.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),0,1,0,0
2020-08-23,,34.1,28.7,76.0,0.0,8.9,4.0,180.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),1,1,0,1
2020-08-24,23.6,34.5,26.8,83.0,,8.0,4.0,240.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),0,1,0,0
2020-08-25,24.1,30.3,25.6,89.0,13.7,5.8,3.0,160.0,2.0,SE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),0,0,0,0
2020-08-26,22.4,32.7,27.0,78.0,4.3,2.2,6.0,200.0,3.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),0,0,0,0
2020-08-27,22.2,33.7,27.2,74.0,,8.5,6.0,140.0,3.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),0,0,1,0
2020-08-28,,30.7,26.7,82.0,,8.3,6.0,150.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),0,0,0,0
2020-08-29,22.6,34.1,26.3,84.0,1.0,2.2,5.0,170.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),1,1,0,0
2020-08-30,22.3,32.6,27.5,76.0,,7.8,4.0,180.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),0,0,0,0
2020-08-31,23.8,33.5,27.7,80.0,0.0,8.4,7.0,130.0,2.0,SE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,8,Aug,2020-08,1,Dry Season (Jun-Oct),1,0,0,1
2020-09-01,24.0,32.1,,,0.2,4.6,3.0,290.0,1.0,NE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),1,0,0,0
2020-09-02,24.0,33.4,26.8,85.0,12.0,1.1,6.0,140.0,2.0,N ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),0,0,0,0
2020-09-03,23.8,30.6,26.2,89.0,8.6,6.8,3.0,140.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),0,0,0,0
2020-09-04,23.8,33.0,26.9,85.0,0.4,0.3,5.0,180.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),1,0,0,0
2020-09-05,24.1,33.1,26.5,89.0,0.0,6.5,4.0,200.0,1.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),1,0,0,0
2020-09-06,24.2,32.0,27.1,84.0,3.6,3.9,8.0,110.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),0,0,0,0
2020-09-07,23.5,31.5,26.2,88.0,16.8,4.8,3.0,120.0,1.0,SE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),0,0,0,0
2020-09-08,,33.6,26.9,86.0,13.0,3.8,5.0,220.0,2.0,NW,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),0,0,0,0
2020-09-09,23.3,31.9,26.8,85.0,0.6,5.7,4.0,90.0,2.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),1,0,0,0
2020-09-10,23.4,33.3,27.8,78.0,0.0,6.3,3.0,160.0,1.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),1,0,0,1
2020-09-11,23.2,32.6,27.6,81.0,2.0,7.7,6.0,140.0,2.0,SE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),0,0,0,0
2020-09-12,23.3,33.6,26.5,84.0,0.1,6.9,4.0,200.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),1,0,0,0
2020-09-13,24.3,31.7,27.0,80.0,0.0,6.9,4.0,260.0,2.0,W ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),1,0,0,0
2020-09-14,22.7,31.9,26.1,82.0,0.7,4.2,3.0,330.0,2.0,SW,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),1,0,0,0
2020-09-28,23.6,31.9,25.6,87.0,2.9,1.8,3.0,150.0,1.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),0,0,0,0
2020-09-29,22.8,33.1,27.4,80.0,,2.8,4.0,160.0,2.0,SE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),0,0,0,0
2020-09-30,23.3,33.7,27.5,82.0,0.0,5.8,5.0,190.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,9,Sep,2020-09,1,Dry Season (Jun-Oct),1,0,0,0
2020-10-01,23.6,34.2,28.3,78.0,,5.7,4.0,40.0,2.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,1,0,0
2020-10-02,23.8,31.6,27.8,84.0,0.0,7.5,4.0,200.0,2.0,NW,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),1,0,0,0
2020-10-03,24.5,33.7,27.0,85.0,9.1,1.2,6.0,200.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,0,0,0
2020-10-04,21.9,33.0,26.8,79.0,11.3,6.3,4.0,180.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,0,0,0
2020-10-05,24.0,34.4,28.4,75.0,0.0,6.6,7.0,150.0,3.0,SW,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),1,1,1,1
2020-10-06,24.2,34.1,28.8,73.0,,8.2,5.0,170.0,3.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,1,1,0
2020-10-07,24.4,34.3,28.3,77.0,0.0,7.2,3.0,110.0,2.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),1,1,0,1
2020-10-08,24.2,33.2,27.5,83.0,0.0,6.0,3.0,220.0,2.0,SW,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),1,0,0,0
2020-10-09,24.8,28.8,25.6,91.0,3.6,5.3,2.0,260.0,1.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,0,0,0
2020-10-10,23.8,32.7,27.4,82.0,0.9,0.8,4.0,40.0,2.0,NE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),1,0,0,0
2020-10-11,24.8,33.8,28.7,79.0,0.9,,5.0,210.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),1,0,0,1
2020-10-12,23.8,32.8,27.1,83.0,0.0,6.6,3.0,40.0,2.0,NE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),1,0,0,0
2020-10-13,24.8,34.9,29.1,77.0,0.0,2.3,3.0,40.0,2.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),1,1,0,1
2020-10-14,24.2,34.6,27.1,87.0,6.6,8.5,6.0,10.0,2.0,N ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,1,0,0
2020-10-15,23.0,30.9,26.1,90.0,41.1,7.8,5.0,350.0,2.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,0,0,0
2020-10-16,24.0,32.6,26.9,86.0,2.0,0.5,4.0,70.0,2.0,N ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,0,0,0
2020-10-17,23.9,29.4,25.7,90.0,28.9,0.0,2.0,190.0,1.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,0,0,0
2020-10-18,23.8,32.3,26.8,87.0,12.2,0.0,5.0,50.0,2.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,0,0,0
2020-10-19,22.6,30.3,26.0,88.0,30.7,1.7,2.0,100.0,2.0,SE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,0,0,0
2020-10-20,22.7,31.8,26.7,83.0,9.7,2.0,4.0,260.0,2.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,0,0,0
2020-10-21,23.1,33.6,28.1,80.0,0.0,3.2,5.0,270.0,2.0,W ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),1,0,0,1
2020-10-22,24.2,33.6,27.9,81.0,,7.5,4.0,230.0,2.0,W ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,0,0,0
2020-10-23,24.8,34.3,28.3,78.0,,8.3,8.0,200.0,2.0,SW,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,1,0,0
2020-10-24,24.9,34.0,28.9,77.0,0.0,8.9,7.0,170.0,2.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),1,1,0,1
2020-10-25,24.3,33.4,26.7,88.0,8.3,6.9,4.0,250.0,2.0,NW,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,0,0,0
2020-10-26,22.8,30.7,26.1,86.0,37.6,0.0,4.0,310.0,2.0,N ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,0,0,0
2020-10-27,23.1,30.3,25.6,88.0,28.2,2.7,2.0,290.0,1.0,N ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,0,0,0
2020-10-28,23.1,33.9,28.8,80.0,0.0,0.4,5.0,190.0,2.0,NW,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),1,0,0,1
2020-10-29,24.6,33.1,27.3,84.0,,7.8,5.0,10.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,0,0,0
2020-10-30,23.6,34.0,27.5,84.0,6.1,3.8,5.0,40.0,2.0,NE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),0,1,0,0
2020-10-31,22.9,32.5,26.9,85.0,0.8,6.8,4.0,90.0,2.0,SW,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,10,Oct,2020-10,1,Dry Season (Jun-Oct),1,0,0,0
2020-11-01,23.6,32.2,26.3,89.0,0.0,5.9,12.0,250.0,2.0,SE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),1,0,0,0
2020-11-02,22.9,32.8,26.5,88.0,12.0,5.0,4.0,160.0,2.0,N ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),0,0,0,0
2020-11-03,23.6,32.1,26.8,86.0,6.5,5.4,4.0,320.0,2.0,W ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),0,0,0,0
2020-11-04,23.2,33.4,27.7,81.0,5.0,4.6,3.0,190.0,1.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),0,0,0,0
2020-11-05,24.0,33.0,28.2,80.0,0.0,8.4,6.0,360.0,2.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),1,0,0,1
2020-11-06,24.5,31.0,26.8,89.0,2.8,8.4,3.0,110.0,2.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),0,0,0,0
2020-11-07,24.4,34.6,29.6,76.0,0.1,1.8,6.0,30.0,2.0,N ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),1,1,0,1
2020-11-08,23.2,31.5,26.4,89.0,3.6,4.6,6.0,320.0,2.0,NW,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),0,0,0,0
2020-11-09,24.1,33.7,28.2,79.0,17.3,4.0,3.0,300.0,2.0,SW,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),0,0,0,0
2020-11-10,24.1,33.8,28.4,79.0,1.3,6.6,5.0,160.0,1.0,C ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),1,0,0,1
2020-11-11,24.2,33.5,28.3,79.0,,7.9,4.0,180.0,2.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),0,0,0,0
2020-11-12,24.4,34.9,29.7,77.0,0.0,7.1,3.0,40.0,1.0,C ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),1,1,0,1
2020-11-13,25.5,35.1,29.3,78.0,0.0,9.1,4.0,230.0,2.0,E ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),1,1,0,1
2020-11-14,23.1,34.3,27.1,86.0,0.1,7.8,7.0,250.0,2.0,NW,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),1,1,0,0
2020-11-15,23.8,32.5,27.4,86.0,16.1,5.2,4.0,350.0,2.0,N ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),0,0,0,0
2020-11-16,23.9,33.8,28.8,80.0,1.1,4.8,4.0,40.0,2.0,N ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),1,0,0,1
2020-11-17,24.9,33.8,27.4,86.0,0.7,7.8,8.0,130.0,2.0,NE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),1,0,0,0
2020-11-18,24.0,33.7,28.9,80.0,2.1,7.6,5.0,140.0,2.0,SE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),0,0,0,0
2020-11-19,24.0,31.6,26.3,91.0,3.5,7.5,7.0,330.0,2.0,C ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),0,0,0,0
2020-11-20,24.3,33.1,27.3,86.0,11.3,3.5,5.0,210.0,2.0,NE,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),0,0,0,0
2020-11-21,23.9,32.2,26.9,88.0,5.2,6.1,3.0,190.0,1.0,N ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),0,0,0,0
2020-11-22,24.6,31.7,25.8,91.0,0.0,2.9,4.0,190.0,2.0,NW,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),1,0,0,0
2020-11-23,23.8,32.5,27.9,79.0,12.5,2.0,4.0,230.0,2.0,C ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),0,0,0,0
2020-11-24,24.2,32.2,27.4,86.0,0.8,8.0,6.0,200.0,2.0,W ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),1,0,0,0
2020-11-25,24.0,33.1,28.2,80.0,0.0,5.4,5.0,30.0,2.0,C ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),1,0,0,1
2020-11-26,24.0,31.8,27.3,86.0,72.9,6.0,3.0,130.0,1.0,C ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),0,0,0,0
2020-11-27,,30.0,26.0,92.0,,1.5,4.0,160.0,2.0,S ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),0,0,0,0
2020-11-28,23.8,30.4,,,4.3,0.4,3.0,340.0,2.0,W ,96655,Stasiun Meteorologi Tjilik Riwut,Kota Palangkaraya,Kalimantan Tengah,-2.22,113.95,2020,11,Nov,2020-11,0,Wet Season (Nov-May),0,0,0,0
