date,city,province,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,windspeed_10m_max,windgusts_10m_max,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,et0_fao_evapotranspiration,vapor_pressure_deficit_max,shortwave_radiation_sum,sunshine_hours,is_dry_day,high_fire_danger,month,year,season
2025-06-18,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.9,23.4,25.8,25.8,25.8,14.8,28.1,90,99,67,2.98,1.47,14.68,7.11,0,0,6,2025,Dry Season (Jun-Oct)
2025-06-19,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,29.8,23.3,24.8,41.5,41.5,12.2,27.0,93,100,67,2.3,1.4,11.52,4.22,0,0,6,2025,Dry Season (Jun-Oct)
2025-06-20,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,27.6,23.3,25.2,13.0,13.0,8.1,18.4,90,99,75,2.1,0.91,10.07,3.47,0,0,6,2025,Dry Season (Jun-Oct)
2025-06-21,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.1,22.7,26.7,0.6,0.6,13.1,31.7,86,100,61,4.28,1.87,20.65,11.0,1,0,6,2025,Dry Season (Jun-Oct)
2025-06-22,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.9,24.0,26.6,0.3,0.3,7.9,19.8,85,99,59,3.36,1.82,16.02,8.26,1,0,6,2025,Dry Season (Jun-Oct)
2025-06-23,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.2,23.3,27.4,0.0,0.0,10.2,19.8,79,100,54,4.45,2.22,20.89,10.74,1,0,6,2025,Dry Season (Jun-Oct)
2025-06-24,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,28.7,24.5,26.4,0.3,0.3,7.2,18.0,85,92,72,2.07,1.11,9.38,4.96,1,0,6,2025,Dry Season (Jun-Oct)
2025-06-25,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.0,24.4,26.7,18.3,18.3,11.5,28.8,88,98,67,3.45,1.46,16.74,8.69,0,0,6,2025,Dry Season (Jun-Oct)
2025-06-26,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.8,24.1,26.7,2.5,2.5,12.9,32.4,87,99,62,3.72,1.78,18.33,9.86,0,0,6,2025,Dry Season (Jun-Oct)
2025-06-27,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.1,23.7,26.8,4.7,4.7,9.0,24.8,87,100,62,3.71,1.82,17.83,8.96,0,0,6,2025,Dry Season (Jun-Oct)
2025-06-28,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.0,23.1,26.3,17.5,17.5,9.6,24.5,85,100,61,3.54,1.75,16.87,9.25,0,0,6,2025,Dry Season (Jun-Oct)
2025-06-29,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.9,23.2,26.7,1.0,1.0,8.5,19.8,83,96,61,3.97,1.72,19.07,9.93,1,0,6,2025,Dry Season (Jun-Oct)
2025-06-30,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.1,23.5,26.8,0.4,0.4,10.0,19.8,83,99,59,3.47,1.84,16.2,9.94,1,0,6,2025,Dry Season (Jun-Oct)
2025-07-01,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.3,23.5,27.6,0.0,0.0,9.2,18.7,79,99,56,4.45,2.13,20.89,11.05,1,0,7,2025,Dry Season (Jun-Oct)
2025-07-02,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.9,24.3,27.7,2.3,2.3,7.1,22.3,83,96,57,4.28,2.17,20.41,10.42,0,0,7,2025,Dry Season (Jun-Oct)
2025-07-03,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.7,24.8,28.2,0.1,0.1,10.4,23.0,80,95,57,4.32,2.13,20.04,11.0,1,0,7,2025,Dry Season (Jun-Oct)
2025-07-04,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.8,23.1,26.4,5.2,5.2,12.9,29.2,86,98,62,3.84,1.75,18.4,8.11,0,0,7,2025,Dry Season (Jun-Oct)
2025-07-05,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.0,23.7,26.4,0.6,0.6,7.5,19.8,87,99,63,3.03,1.65,14.44,7.22,1,0,7,2025,Dry Season (Jun-Oct)
2025-07-06,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.4,24.0,26.3,5.1,5.1,9.9,28.8,89,99,69,3.3,1.3,16.31,8.85,0,0,7,2025,Dry Season (Jun-Oct)
2025-07-07,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,29.3,23.6,25.7,3.8,3.8,8.8,22.7,89,100,68,2.63,1.31,12.59,5.19,0,0,7,2025,Dry Season (Jun-Oct)
2025-07-08,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.9,23.5,26.8,0.6,0.6,10.9,25.2,83,96,63,3.49,1.63,16.29,8.9,1,0,7,2025,Dry Season (Jun-Oct)
2025-07-09,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.4,23.6,27.0,1.1,1.1,9.8,22.3,80,93,61,4.25,1.76,19.71,11.0,1,0,7,2025,Dry Season (Jun-Oct)
2025-07-10,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.5,23.5,26.2,2.4,2.4,9.1,22.3,83,93,65,3.26,1.55,15.48,7.71,0,0,7,2025,Dry Season (Jun-Oct)
2025-07-11,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.0,23.6,27.3,0.0,0.0,10.7,22.3,79,95,54,4.22,2.16,19.76,10.69,1,0,7,2025,Dry Season (Jun-Oct)
2025-07-12,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.5,24.0,26.7,2.0,2.0,8.8,20.9,86,99,62,3.59,1.73,17.33,9.58,0,0,7,2025,Dry Season (Jun-Oct)
2025-07-13,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.6,23.8,27.1,5.0,5.0,9.4,19.1,85,99,61,4.2,1.9,20.2,10.9,0,0,7,2025,Dry Season (Jun-Oct)
2025-07-14,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,29.8,23.0,25.2,54.3,54.3,12.9,30.2,92,100,72,2.83,1.16,14.16,7.18,0,0,7,2025,Dry Season (Jun-Oct)
2025-07-15,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.7,23.2,25.9,7.5,7.5,11.4,30.6,90,100,67,3.45,1.41,17.15,8.85,0,0,7,2025,Dry Season (Jun-Oct)
2025-07-16,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.7,23.3,25.6,10.1,10.1,13.8,34.6,91,100,69,3.19,1.39,16.2,7.94,0,0,7,2025,Dry Season (Jun-Oct)
2025-07-17,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,29.9,23.4,25.5,7.2,7.2,13.1,28.4,91,99,71,2.81,1.22,13.73,5.9,0,0,7,2025,Dry Season (Jun-Oct)
2025-07-18,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.7,22.4,25.8,1.4,1.4,12.6,25.6,86,100,66,3.36,1.52,16.32,9.91,1,0,7,2025,Dry Season (Jun-Oct)
2025-07-19,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.1,23.1,26.4,0.3,0.3,10.8,26.3,76,89,54,4.4,2.1,19.96,10.5,1,0,7,2025,Dry Season (Jun-Oct)
2025-07-20,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.0,22.5,26.4,0.0,0.0,11.6,24.1,76,89,57,3.99,1.95,17.9,10.83,1,0,7,2025,Dry Season (Jun-Oct)
2025-07-21,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.1,22.4,26.7,0.2,0.2,10.5,21.6,75,88,51,4.47,2.36,20.37,11.04,1,0,7,2025,Dry Season (Jun-Oct)
2025-07-22,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.0,23.2,27.4,0.1,0.1,9.5,25.2,78,92,56,4.17,2.07,19.68,10.85,1,0,7,2025,Dry Season (Jun-Oct)
2025-07-23,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.5,24.4,27.2,6.4,6.4,8.8,22.0,86,98,63,3.89,1.69,18.69,11.0,0,0,7,2025,Dry Season (Jun-Oct)
2025-07-24,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.4,24.6,27.4,5.2,5.2,9.2,21.2,86,97,63,3.95,1.77,18.82,10.29,0,0,7,2025,Dry Season (Jun-Oct)
2025-07-25,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.2,24.5,27.5,2.4,2.4,10.2,23.0,84,98,59,4.0,1.95,18.81,9.0,0,0,7,2025,Dry Season (Jun-Oct)
2025-07-26,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,33.0,24.3,27.6,2.4,2.4,11.0,25.9,85,99,56,4.2,2.2,19.92,10.32,0,0,7,2025,Dry Season (Jun-Oct)
2025-07-27,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.1,23.3,27.3,10.0,10.0,11.5,29.5,81,99,57,4.29,2.04,20.38,9.91,0,0,7,2025,Dry Season (Jun-Oct)
2025-07-28,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,33.1,24.6,28.5,0.0,0.0,10.7,25.9,77,95,54,4.79,2.31,21.39,11.0,1,0,7,2025,Dry Season (Jun-Oct)
2025-07-29,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.9,24.4,28.3,0.4,0.4,15.1,36.0,75,94,50,4.89,2.48,21.43,11.04,1,0,7,2025,Dry Season (Jun-Oct)
2025-07-30,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,33.0,24.2,28.4,0.0,0.0,13.5,27.7,75,94,53,4.75,2.36,20.88,11.04,1,0,7,2025,Dry Season (Jun-Oct)
2025-07-31,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,33.4,24.3,28.4,0.1,0.1,10.2,27.0,76,95,52,4.67,2.47,20.75,10.17,1,0,7,2025,Dry Season (Jun-Oct)
2025-08-01,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,34.0,24.7,28.4,0.7,0.7,13.4,29.9,78,95,50,4.59,2.66,20.42,11.0,1,0,8,2025,Dry Season (Jun-Oct)
2025-08-02,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,33.5,24.3,27.1,8.1,8.1,10.1,27.0,84,98,52,3.89,2.46,18.08,9.28,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-03,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.1,23.9,26.2,16.1,16.1,7.2,19.8,89,99,61,3.38,1.87,16.27,8.52,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-04,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.3,22.7,25.6,22.0,22.0,10.6,24.5,89,99,66,3.13,1.44,15.27,7.87,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-05,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.3,23.5,26.3,4.3,4.3,8.3,20.2,88,100,63,3.61,1.68,17.65,8.86,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-06,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.0,23.3,27.4,0.0,0.0,8.0,19.4,82,99,60,4.24,1.91,20.04,11.0,1,0,8,2025,Dry Season (Jun-Oct)
2025-08-07,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,33.0,23.7,27.9,0.1,0.1,10.1,20.2,79,98,53,4.51,2.32,21.17,11.0,1,0,8,2025,Dry Season (Jun-Oct)
2025-08-08,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.4,24.2,27.9,0.3,0.3,10.3,20.2,77,94,54,4.21,2.21,19.2,11.0,1,0,8,2025,Dry Season (Jun-Oct)
2025-08-09,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.9,23.8,26.1,7.0,7.0,12.8,32.0,87,99,60,3.25,1.88,15.77,7.7,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-10,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.2,22.8,25.8,5.5,5.5,11.4,32.0,89,100,64,3.49,1.62,17.01,6.89,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-11,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.4,22.8,26.0,15.9,15.9,9.4,20.9,88,100,62,3.64,1.76,17.69,7.59,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-12,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,28.0,22.6,24.5,35.6,35.6,12.3,25.6,93,100,75,2.22,0.93,10.81,2.49,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-13,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.0,22.6,26.1,6.7,6.7,10.0,23.8,84,100,59,4.0,1.84,19.21,9.87,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-14,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,28.3,22.6,24.8,27.5,27.5,12.6,24.5,90,100,72,2.51,1.03,12.25,3.85,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-15,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.3,23.0,26.2,13.7,13.7,12.0,29.9,84,100,59,3.99,1.88,19.05,10.59,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-16,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.6,23.3,26.0,8.0,8.0,14.3,34.2,86,99,57,4.06,1.98,19.62,9.61,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-17,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.9,23.0,25.9,14.5,14.5,10.9,26.3,88,100,64,3.7,1.58,18.08,9.0,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-18,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.5,23.1,25.7,15.8,15.8,12.2,29.9,90,99,68,3.08,1.38,14.8,5.98,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-19,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.6,22.8,25.3,27.0,27.0,11.5,27.0,89,99,67,3.19,1.45,15.42,6.65,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-20,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,28.7,22.7,24.7,29.1,29.1,9.4,25.2,91,99,70,2.41,1.18,11.66,4.01,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-21,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.8,22.4,25.8,5.3,5.3,8.8,22.7,88,100,63,3.62,1.63,17.74,9.01,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-22,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,29.9,23.4,26.2,0.0,0.0,6.6,13.3,86,100,65,2.36,1.48,10.76,1.81,1,0,8,2025,Dry Season (Jun-Oct)
2025-08-23,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.9,23.1,27.1,0.2,0.2,9.9,25.9,80,97,56,3.79,2.1,17.55,8.5,1,0,8,2025,Dry Season (Jun-Oct)
2025-08-24,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,28.8,22.6,25.2,21.8,21.8,10.4,25.9,91,99,76,3.07,0.96,15.36,8.76,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-25,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.3,23.0,25.8,14.4,14.4,8.6,29.9,87,99,59,3.88,1.86,18.73,9.51,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-26,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.1,22.8,26.0,1.5,1.5,11.7,27.0,85,100,62,3.2,1.6,14.76,8.66,1,0,8,2025,Dry Season (Jun-Oct)
2025-08-27,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.3,23.5,25.5,9.5,9.5,13.3,31.7,90,100,66,3.29,1.47,16.56,6.95,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-28,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.6,23.3,25.6,8.8,8.8,10.5,30.6,91,100,69,3.11,1.36,15.35,5.62,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-29,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.7,23.3,26.1,2.9,2.9,8.4,22.0,87,100,66,3.42,1.49,16.51,7.78,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-30,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.7,22.9,26.2,3.7,3.7,11.5,28.8,87,99,62,3.55,1.77,16.95,7.62,0,0,8,2025,Dry Season (Jun-Oct)
2025-08-31,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.0,23.3,25.6,19.4,19.4,9.1,18.7,90,99,66,3.2,1.53,15.34,6.46,0,0,8,2025,Dry Season (Jun-Oct)
2025-09-01,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.1,23.3,26.0,7.0,7.0,11.5,22.7,89,100,65,3.52,1.56,16.98,6.39,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-02,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.9,23.4,26.7,5.4,5.4,10.1,25.9,86,99,62,3.96,1.77,18.86,9.8,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-03,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.7,22.8,25.3,18.9,18.9,9.8,24.5,91,100,67,3.11,1.45,15.27,6.34,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-04,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.7,23.3,26.1,3.4,3.4,7.5,17.3,88,99,60,3.5,1.88,16.78,6.9,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-05,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.9,23.8,26.0,3.3,3.3,11.0,24.1,90,100,65,3.09,1.58,15.0,5.46,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-06,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,29.6,22.9,25.2,34.3,34.3,8.4,22.0,91,100,70,2.67,1.26,12.91,5.76,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-07,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.1,23.0,25.1,11.9,11.9,10.7,27.4,92,100,69,2.69,1.33,13.13,3.74,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-08,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.1,22.8,25.5,5.3,5.3,12.7,31.7,91,99,64,2.94,1.63,14.54,6.73,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-09,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.8,23.2,25.7,10.5,10.5,13.5,31.0,90,99,65,3.07,1.54,14.86,6.87,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-10,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,28.0,23.1,25.1,19.6,19.6,10.7,24.8,92,99,79,2.32,0.79,11.39,3.03,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-11,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.2,23.2,25.7,13.8,13.8,11.6,33.5,90,99,71,3.01,1.26,14.53,5.97,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-12,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,29.6,23.7,25.5,17.9,17.9,8.0,21.6,91,99,73,2.81,1.14,13.43,4.58,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-13,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.6,22.8,26.9,0.5,0.5,12.3,31.0,82,99,57,4.22,2.0,19.03,9.32,1,0,9,2025,Dry Season (Jun-Oct)
2025-09-14,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.4,23.2,27.5,1.1,1.1,9.2,23.0,77,97,50,4.13,2.41,18.77,8.74,1,0,9,2025,Dry Season (Jun-Oct)
2025-09-15,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.1,24.1,26.4,19.0,19.0,8.5,19.8,88,98,63,3.28,1.78,15.38,6.61,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-16,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,29.2,23.3,25.7,21.4,21.4,6.7,17.3,90,100,76,2.94,0.98,14.39,7.08,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-17,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,27.9,22.7,25.3,6.9,6.9,12.3,25.6,89,99,74,1.76,0.95,7.78,0.77,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-18,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,30.4,23.7,26.3,2.4,2.4,8.7,18.0,86,99,66,2.8,1.46,13.01,5.17,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-19,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.6,23.7,27.8,5.7,5.7,15.9,39.2,80,95,56,4.36,2.15,20.11,10.63,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-20,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.3,23.1,26.3,11.1,11.1,10.7,29.2,88,99,65,3.67,1.59,17.45,6.98,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-21,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.5,23.3,27.6,0.1,0.1,9.9,20.9,81,99,56,4.47,2.17,20.11,10.85,1,0,9,2025,Dry Season (Jun-Oct)
2025-09-22,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,33.7,23.6,27.9,0.0,0.0,12.8,26.6,76,95,44,4.98,2.92,21.52,11.09,1,0,9,2025,Dry Season (Jun-Oct)
2025-09-23,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,33.4,22.9,27.7,0.0,0.0,9.7,21.6,76,96,44,4.88,2.88,21.65,10.79,1,0,9,2025,Dry Season (Jun-Oct)
2025-09-24,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.2,24.2,27.2,0.5,0.5,11.2,25.2,81,95,57,4.32,2.05,19.58,10.46,1,0,9,2025,Dry Season (Jun-Oct)
2025-09-25,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.6,23.1,26.6,9.8,9.8,12.5,31.0,85,99,57,3.88,2.12,18.06,8.31,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-26,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.7,23.3,26.7,9.4,9.4,9.3,23.0,88,99,65,3.74,1.61,18.03,9.28,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-27,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.7,24.2,27.2,14.3,14.3,9.0,26.6,88,100,62,4.09,1.88,19.31,8.51,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-28,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,33.6,25.2,27.8,4.7,4.7,8.3,31.7,83,97,54,4.41,2.38,20.59,9.78,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-29,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.7,22.9,26.2,28.2,28.2,13.4,36.0,89,100,60,3.8,1.98,18.26,8.39,0,0,9,2025,Dry Season (Jun-Oct)
2025-09-30,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.8,23.5,25.9,15.8,15.8,11.7,29.2,89,99,61,3.79,1.84,18.34,8.29,0,0,9,2025,Dry Season (Jun-Oct)
2025-10-01,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.3,23.0,26.8,0.4,0.4,13.8,29.5,85,99,59,4.4,1.98,20.74,10.1,1,0,10,2025,Dry Season (Jun-Oct)
2025-10-02,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,33.2,24.0,28.1,0.4,0.4,12.9,23.8,78,100,52,4.84,2.42,21.32,11.11,1,0,10,2025,Dry Season (Jun-Oct)
2025-10-03,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.2,24.3,27.4,2.2,2.2,11.3,32.4,81,94,57,4.25,2.08,19.57,10.12,0,0,10,2025,Dry Season (Jun-Oct)
2025-10-04,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,27.9,23.3,24.6,24.8,24.8,12.0,34.2,93,100,77,2.11,0.86,10.36,2.0,0,0,10,2025,Dry Season (Jun-Oct)
2025-10-05,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.0,23.1,26.0,12.2,12.2,7.2,18.7,86,99,62,3.6,1.67,17.21,9.75,0,0,10,2025,Dry Season (Jun-Oct)
2025-10-06,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,29.3,22.6,25.4,1.0,1.0,7.4,20.5,88,99,68,2.75,1.28,13.0,4.36,1,0,10,2025,Dry Season (Jun-Oct)
2025-10-07,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.3,23.2,26.5,0.2,0.2,9.0,20.9,84,99,57,3.9,2.06,18.11,7.71,1,0,10,2025,Dry Season (Jun-Oct)
2025-10-08,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.4,23.5,27.0,2.5,2.5,12.0,27.7,82,96,64,4.25,1.62,19.89,10.72,0,0,10,2025,Dry Season (Jun-Oct)
2025-10-09,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.8,23.2,27.7,0.0,0.0,7.6,19.4,77,97,47,4.54,2.61,20.78,10.46,1,0,10,2025,Dry Season (Jun-Oct)
2025-10-10,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,33.0,24.2,28.0,0.3,0.3,9.4,24.8,77,91,52,4.59,2.4,20.38,10.13,1,0,10,2025,Dry Season (Jun-Oct)
2025-10-11,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,33.4,24.7,28.3,0.3,0.3,12.5,23.8,78,95,55,4.67,2.27,21.15,11.0,1,0,10,2025,Dry Season (Jun-Oct)
2025-10-12,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,33.6,23.3,27.9,12.9,12.9,11.3,31.3,80,99,50,4.71,2.59,21.35,9.38,0,0,10,2025,Dry Season (Jun-Oct)
2025-10-13,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.8,23.5,27.2,6.2,6.2,9.4,21.6,85,98,57,4.24,2.12,20.01,10.29,0,0,10,2025,Dry Season (Jun-Oct)
2025-10-14,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,33.0,22.7,27.4,10.9,10.9,10.0,24.1,81,99,55,4.23,2.27,19.91,10.65,0,0,10,2025,Dry Season (Jun-Oct)
2025-10-15,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.7,23.3,27.9,0.5,0.5,13.5,28.1,80,97,55,4.64,2.21,21.55,11.03,1,0,10,2025,Dry Season (Jun-Oct)
2025-10-16,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,33.0,25.0,27.7,10.1,10.1,6.5,22.7,84,98,56,3.84,2.2,17.85,9.33,0,0,10,2025,Dry Season (Jun-Oct)
2025-10-17,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.0,23.0,26.6,13.0,13.0,9.7,34.6,87,100,64,4.05,1.71,19.05,9.53,0,0,10,2025,Dry Season (Jun-Oct)
2025-10-18,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,32.4,23.2,27.3,9.2,9.2,11.3,30.2,84,98,61,4.42,1.89,20.52,10.59,0,0,10,2025,Dry Season (Jun-Oct)
2025-10-19,Palangkaraya,Kalimantan Tengah,-2.2135,113.9108,31.5,23.1,26.2,30.5,30.5,10.6,24.5,89,99,67,3.6,1.52,17.33,8.36,0,0,10,2025,Dry Season (Jun-Oct)
